idx,t_rel_ns,t_abs_ns,x,y,z,yaw
1875,31250001629,33400001741,0.3952370987358736,3.486144237959747,-0.0006188134220803001,-3.044878435866619
1876,31266668297,33416668409,0.386980373755022,3.485263932039476,-0.0006056134588444736,-3.0352763854835905
1877,31283334965,33433335077,0.3787469142550825,3.484296815007281,-0.0005924055688640335,-3.025550739278791
1878,31300001632,33450001744,0.37052436837847813,3.483255775681168,-0.000559485769338854,-3.0156309532961734
1879,31316668300,33466668412,0.3623388900252524,3.4821326777471757,-0.0005466219459563124,-3.005610652025166
1880,31333334967,33483335079,0.3541776100948914,3.4809308738339757,-0.0005527506745266589,-2.9955185325673352
1881,31350001635,33500001747,0.34602794552826394,3.479645133232561,-0.0005404501044813074,-2.98523111931307
1882,31366668302,33516668414,0.33789678560520425,3.4782778321951464,-0.0005271804068395139,-2.9747902259802013
1883,31383334970,33533335082,0.3297855567019312,3.4768280154068965,-0.0005148660884199749,-2.9642388604710965
1884,31400001637,33550001749,0.321689730876126,3.4752956880649055,-0.0005022333918566341,-2.9535603018908474
1885,31416668305,33566668417,0.3136016964821035,3.4736617854478062,-0.00046420650187700495,-2.942724737389608
1886,31433334972,33583335084,0.30556237326394386,3.471952486536292,-0.0004756689213227328,-2.9319399553592613
1887,31450001640,33600001752,0.2975337124577977,3.470152099477883,-0.0004630529889106182,-2.9209453373783982
1888,31466668307,33616668419,0.28952069122874136,3.468268247918525,-0.00045064059349548814,-2.90982805460156
1889,31483334975,33633335087,0.2815271144795727,3.4662913907447823,-0.00043770759172676694,-2.898622963888298
1890,31500001642,33650001754,0.27356685756712934,3.46422771097005,-0.00039897371218067896,-2.8872707687219945
1891,31516668310,33666668422,0.2656769934633137,3.4620800269462673,-0.00041265424219291333,-2.875977020332745
1892,31533334978,33683335090,0.25778473514380906,3.4598312562450584,-0.00035930548364883905,-2.86448558740984
1893,31550001645,33700001757,0.24993072443137707,3.4575009024053562,-0.0003339568953697805,-2.853092620788396
1894,31566668313,33716668425,0.24212527750363033,3.4550860926430573,-0.0002939329035223502,-2.8416415147319083
1895,31583334980,33733335092,0.23433074753637753,3.452584963098198,-7.22509855670544e-05,-2.8298761995556423
1896,31600001648,33750001760,0.22663977776611902,3.450023632855803,-5.39252492529692e-05,-2.818181786833433
1897,31616668315,33766668427,0.21904150917265414,3.4473725503420987,-0.000299854554121834,-2.807220270538296
1898,31633334983,33783335095,0.21133561635307024,3.4445914160804683,0.00024127285577719076,-2.795513997275995
1899,31650001650,33800001762,0.20382325282214137,3.4418005218955634,0.00014377252430635936,-2.7837706790583114
1900,31666668318,33816668430,0.1963112698344848,3.4388794509738014,0.0002306736880700895,-2.7723293294866758
1901,31683334985,33833335097,0.188947757159619,3.4359243534165698,-0.0001511976250558455,-2.7617760985583306
1902,31700001653,33850001765,0.1813805875475966,3.432860771463638,-3.160545296783591e-05,-2.750096295229222
1903,31716668320,33866668432,0.1739405522822468,3.4296821252261314,-0.0002449426824568621,-2.738613248807858
1904,31733334988,33883335100,0.16648143591114103,3.426399073870106,-0.0002364605938862137,-2.7268054234360237
1905,31750001656,33900001768,0.1590611173150279,3.423031100969337,-0.00020716328023596397,-2.714959304017682
1906,31766668323,33916668435,0.15168212375771223,3.4195705741268787,-0.00021183147339597026,-2.7030287097061256
1907,31783334991,33933335103,0.14437029505038518,3.416025570026166,-0.00019903734173773403,-2.691065531862053
1908,31800001658,33950001770,0.1370963130862927,3.4124085200698424,-0.00017310058901946244,-2.679003110804679
1909,31816668326,33966668438,0.1298815470679377,3.4087017566778073,-0.00017719390843142917,-2.667050781353015
1910,31833334993,33983335105,0.12271127360508158,3.4049076809924164,-0.0001759931324494184,-2.655133397952623
1911,31850001661,34000001773,0.11558077003207358,3.4010286826678464,-0.00014231104416883878,-2.643051969876894
1912,31866668328,34016668440,0.1084827813213327,3.3970518953167383,-0.00013162816988920032,-2.6309731136975145
1913,31883334996,34033335108,0.10144688054089589,3.392993020636996,-0.0001495791962351418,-2.6188994675589257
1914,31900001663,34050001775,0.09444721120216974,3.3888468432361796,-0.00010938348567358764,-2.606679991278606
1915,31916668331,34066668443,0.08749932057545201,3.384611914553649,-0.00012917236416520723,-2.594524801275799
1916,31933334998,34083335110,0.0806162349117672,3.3802934650215017,-0.00011681752555187784,-2.5822710088131253
1917,31950001666,34100001778,0.07375902903441833,3.375885817184436,-0.00010797557098720577,-2.5700145924491857
1918,31966668333,34116668445,0.06694248317697704,3.371378940509503,-9.647097227629377e-05,-2.5577219674466924
1919,31983335001,34133335113,0.06019188156100023,3.366788064781306,-8.589017526642557e-05,-2.545350900026887
1920,32000001669,34150001781,0.05349101637142701,3.362117500131702,-7.640127633512749e-05,-2.532951928948488
1921,32016668336,34166668448,0.04684922814424913,3.357369143239614,-4.268703385603444e-05,-2.5205372086993063
1922,32033335004,34183335116,0.04028983198468677,3.3525653786317315,-3.260218622217351e-05,-2.5082331806022626
1923,32050001671,34200001783,0.03379349811282393,3.347690492848369,-4.6026773189723736e-05,-2.495993357306683
1924,32066668339,34216668451,0.02735192073508545,3.3427130242302208,-3.5532112892929174e-05,-2.4835588514566584
1925,32083335006,34233335118,0.020963649621477655,3.3376491868718268,-2.5360132155021868e-05,-2.471128637985319
1926,32100001674,34250001786,0.01463608837322542,3.332506601683105,-1.3063838595076071e-05,-2.4586171032554716
1927,32116668341,34266668453,0.008391654336210206,3.3272947796889123,-1.7781112943892494e-06,-2.4462121858865045
1928,32133335009,34283335121,0.0022184100785237245,3.3220061051765213,3.59852908741972e-06,-2.4337619203550873
1929,32150001676,34300001788,-0.003900560009992289,3.3166358291980518,1.4194199006463181e-05,-2.421339372690721
1930,32166668344,34316668456,-0.009963359523819852,3.3111829958917114,2.3777207728520284e-05,-2.4089736994692346
1931,32183335011,34333335123,-0.01596928058486247,3.3056409287210746,3.252525033127705e-05,-2.3965355059820905
1932,32200001679,34350001791,-0.021896358687306428,3.3000334443632697,4.2102343785433936e-05,-2.384075758251358
1933,32216668347,34366668459,-0.027750320579954628,3.2943581651989025,5.126584089812008e-05,-2.3715871339580237
1934,32233335014,34383335126,-0.03353928352523256,3.288604610117506,6.065442148127967e-05,-2.3591456028644364
1935,32250001682,34400001794,-0.03926277046423832,3.2827737322457167,6.971598784472042e-05,-2.346669352602878
1936,32266668349,34416668461,-0.04490861189570103,3.27687410069654,7.863992103342545e-05,-2.3342204957161563
1937,32283335017,34433335129,-0.05047298540005258,3.270912386809265,8.74648828615522e-05,-2.3217472651508775
1938,32300001684,34450001796,-0.05595899366641355,3.2648862099556095,9.586795157006158e-05,-2.3092070780514984
1939,32316668352,34466668464,-0.061372127316401334,3.2587884238741496,0.00010461776588202821,-2.2967105931276133
1940,32333335019,34483335131,-0.06670617876216837,3.252627604516242,0.00011298925737996037,-2.2841446863156327
1941,32350001687,34500001799,-0.07197213432474182,3.246386121501148,0.00012172994891933483,-2.2715918400646857
1942,32366668354,34516668466,-0.07715137123303357,3.2400882721723785,0.00012970771778506962,-2.259061665724425
1943,32383335022,34533335134,-0.08225319199266244,3.2337292988292585,0.00013774193154808821,-2.246477279729456
1944,32400001689,34550001801,-0.08727283544720768,3.227302997122151,0.00014576545961587732,-2.233949448974165
1945,32416668357,34566668469,-0.09217925588166337,3.220854630991977,0.00015334180015144492,-2.221506491393385
1946,32433335024,34583335136,-0.09701900793124756,3.214329417540593,0.0001604253287711523,-2.2089728866510225
1947,32450001692,34600001804,-0.10174719696214385,3.207788340459821,0.00016821168474315845,-2.1966099717116188
1948,32466668360,34616668472,-0.10651522527588395,3.2010193807739387,0.00017582258777354458,-2.1842418589248127
1949,32483335027,34633335139,-0.11112225209567375,3.194310317895587,0.00018338762222135633,-2.172139758720226
1950,32500001695,34650001807,-0.11565592747572306,3.1875305989160716,0.000190598293156643,-2.1598120902677054
1951,32516668362,34666668474,-0.12010574934175552,3.1806902253736635,0.0001975572101977289,-2.147473684570569
1952,32533335030,34683335142,-0.12446669790668918,3.173800158771583,0.00020452466035138193,-2.1350678015129376
1953,32550001697,34700001809,-0.12874116312861827,3.1668556334767204,0.00021131070583792203,-2.1225701718985723
1954,32566668365,34716668477,-0.13293344388116832,3.1598504555337006,0.00021777312970304482,-2.110091883835736
1955,32583335032,34733335144,-0.13703541768813676,3.1527979670740227,0.00022449514071255734,-2.0975829351086794
1956,32600001700,34750001812,-0.14104732519234503,3.145697214697551,0.00023076186258234006,-2.085054928671938
1957,32616668367,34766668479,-0.1449689299101792,3.1385458139465174,0.00023707956156642095,-2.0724907996233473
1958,32633335035,34783335147,-0.148802615823783,3.1313447212299566,0.0002428857610931917,-2.0599662415174493
1959,32650001702,34800001814,-0.15254336810389021,3.1240996528457803,0.00024911130896064054,-2.0473768539568766
1960,32666668370,34816668482,-0.1561988282259112,3.1168010808101805,0.0002550381255912536,-2.0349051720130724
1961,32683335038,34833335150,-0.15975992017179463,3.109463299834234,0.00026047305121176665,-2.022351717375374
1962,32700001705,34850001817,-0.16322832029179454,3.102079636116849,0.000265567747165677,-2.009834274557609
1963,32716668373,34866668485,-0.16648356008868587,3.094916503593342,0.00027010199977011394,-1.9986066039395551
1964,32733335040,34883335152,-0.16961015606168697,3.0878719560097316,0.00027458192668344567,-1.9896368000636153
1965,32750001708,34900001820,-0.17263197301286895,3.0809269472455716,0.00027834489380566206,-1.981797068502768
1966,32766668375,34916668487,-0.1756228337247196,3.07394757066929,0.00028286359282926425,-1.9749555233687373
1967,32783335043,34933335155,-0.17860190081041355,3.066858984779021,0.00028609704715270564,-1.9688890051782968
1968,32800001710,34950001822,-0.1816011388861828,3.0596068670967895,0.0004678934157330627,-1.963903277185222
1969,32816668378,34966668490,-0.18461353305514167,3.0522546281811733,0.0003934549876829652,-1.9593571898911846
1970,32833335045,34983335157,-0.18761768630625983,3.044840390902666,0.00029838029917255305,-1.9553029121422663
1971,32850001713,35000001825,-0.19062082411183337,3.0373412755691005,0.0003039912753552643,-1.9517899686291091
1972,32866668380,35016668492,-0.1936331211569595,3.0297577705083794,0.00030802230063064145,-1.9486798154813965
1973,32883335048,35033335160,-0.19664022752681584,3.022126098908635,0.0003125070565949003,-1.9458527746277836
1974,32900001715,35050001827,-0.19963616428583128,3.01446246638425,0.0003173615871799387,-1.9432208549148737
1975,32916668383,35066668495,-0.20261925376696743,3.00677545408371,0.0003218828853576852,-1.9407247410549626
1976,32933335051,35083335163,-0.20558781892781133,2.99907149738967,0.00032653023705652546,-1.9383115493448493
1977,32950001718,35100001830,-0.20854090265770667,2.991353694647488,0.0003312276236033064,-1.935947167824737
1978,32966668386,35116668498,-0.21147731080464532,2.983624190255305,0.0003357198374634053,-1.9336121591982116
1979,32983335053,35133335165,-0.21439704099727333,2.9758844147236423,0.0003404688114999079,-1.9312951314352194
1980,33000001721,35150001833,-0.21730009373932205,2.968134606470934,0.0003449828075815633,-1.9289890162878462
1981,33016668388,35166668500,-0.22018527430439172,2.9603766714768853,0.00034954305973273683,-1.926689912349207
1982,33033335056,35183335168,-0.22305377772130439,2.9526079885065166,0.0003541961603442328,-1.9244037978092057
1983,33050001723,35200001835,-0.22590393486942587,2.9448290324819464,0.00035871595343940014,-1.9205749065259512
1984,33066668391,35216668503,-0.2287119293308898,2.9370152189523306,0.00036482313222568864,-1.9152734712598434
1985,33083335058,35233335170,-0.23147513773725556,2.9291710748589,0.00036971212839544696,-1.9092195617277565
1986,33100001726,35250001838,-0.23419427793313055,2.9212935015827486,0.00037399502489957514,-1.9026584325486926
1987,33116668393,35266668505,-0.2368631512570535,2.9133805846646066,0.00037891372289134036,-1.8957841053324742
1988,33133335061,35283335173,-0.23947889227010985,2.905438042864243,0.0003831076859074373,-1.8886956337635603
1989,33150001729,35300001841,-0.24203791988173,2.897469209936556,0.0003871971031437157,-1.8814417564776043
1990,33166668396,35316668508,-0.24453808075498187,2.889480520717145,0.00039129778053905047,-1.8740258092379167
1991,33183335064,35333335176,-0.2469781799643659,2.8814748348594152,0.00039512470699522924,-1.8664454635730099
1992,33200001731,35350001843,-0.24935511842379468,2.873451433552164,0.00039897100752600377,-1.8587103900816766
1993,33216668399,35366668511,-0.251667699571908,2.8654141301224785,0.00040289439560790326,-1.8508140571501994
1994,33233335066,35383335178,-0.25391521241686277,2.8573598243102825,0.0004064467119381375,-1.8427691197480687
1995,33250001734,35400001846,-0.2560964640672196,2.8492885147478972,0.0004101327110889078,-1.8345878811836065
1996,33266668401,35416668513,-0.2582095413669075,2.8412059212892027,0.0004134725314294577,-1.826254641035434
1997,33283335069,35433335181,-0.26025182553690884,2.8331084646489977,0.0004166408476568273,-1.8177517492353865
1998,33300001736,35450001848,-0.2622235561039239,2.824994953008699,0.00041980195132520186,-1.8090846358624364
1999,33316668404,35466668516,-0.26412115064615393,2.816870865889023,0.0004228607729513442,-1.800255575039691
2000,33333335071,35483335183,-0.2659386231124027,2.8087578925280496,0.00042625488665610774,-1.7912873037358392
2001,33350001739,35500001851,-0.26768603042560357,2.80062028165088,0.0004285249711598252,-1.7820630677483718
2002,33366668407,35516668519,-0.26934950892506504,2.792486150766359,0.0004316309705449033,-1.7726704963701443
2003,33383335074,35533335186,-0.2709357544532462,2.7843400103360114,0.00043409335019550864,-1.76322214301483
2004,33400001742,35550001854,-0.2724426150135526,2.7761863878480435,0.000436564360592511,-1.7536331610641889
2005,33416668409,35566668521,-0.2738679389429111,2.7680305260459472,0.00043896609495197776,-1.743937992996336
2006,33433335077,35583335189,-0.27520640051372414,2.7599439444386764,0.00044032156035097577,-1.735570188830285
2007,33450001744,35600001856,-0.27645570084008075,2.7520572938597416,0.00044266858810010584,-1.728640698800223
2008,33466668412,35616668524,-0.27765728370925186,2.744203013479656,0.00044280932348548667,-1.722722182590501
2009,33483335079,35633335191,-0.2788212313781057,2.7363167418127343,0.00044402305970483877,-1.7176971189335086
2010,33500001747,35650001859,-0.2799607045035114,2.728357485934691,0.0004459431673781871,-1.713401909552028
2011,33516668414,35666668526,-0.28108502219212866,2.720309282479072,0.00044701975243515736,-1.7097214487697923
2012,33533335082,35683335194,-0.2821927184952795,2.712201932107432,0.0004480402610338689,-1.7065030481608199
2013,33550001749,35700001861,-0.2832820951292073,2.7040604668393584,0.0004494043412931683,-1.7036058530135127
2014,33566668417,35716668529,-0.28435242502141356,2.6958948994279783,0.00045131946074582744,-1.7009263515442854
2015,33583335084,35733335196,-0.2854051321469562,2.6877123840671846,0.0004527298866150026,-1.698397158314568
2016,33600001752,35750001864,-0.28643806339155625,2.6795184019188714,0.0004543027688195668,-1.695955953032838
2017,33616668420,35766668532,-0.2874521683718263,2.671316530353505,0.0004560098061025916,-1.6935710203846677
2018,33633335087,35783335199,-0.28844768542989424,2.663107246481471,0.0004575533516153061,-1.691222138305701
2019,33650001755,35800001867,-0.28942437630340134,2.654890311610812,0.0004590075346416522,-1.6889014286709667
2020,33666668422,35816668534,-0.29038151855546157,2.646671923799904,0.0004604159169643353,-1.6866345719064588
2021,33683335090,35833335202,-0.2913212650390564,2.6384446945394355,0.00046266107090184885,-1.6843405979561847
2022,33700001757,35850001869,-0.29224051023083364,2.6302169649183087,0.0004635327133212052,-1.6820615862758204
2023,33716668425,35866668537,-0.2931423313233789,2.6219737181312053,0.0004880100851481294,-1.6797414445571979
2024,33733335092,35883335204,-0.29402250982551686,2.6137468973249125,0.00046669172489720377,-1.6775610159076544
2025,33750001760,35900001872,-0.2948903663045383,2.605478101192248,0.0007295789904445584,-1.675705193437527
2026,33766668427,35916668539,-0.29573550876133053,2.597294632600036,0.0008203217285556738,-1.673134826182918
2027,33783335095,35933335207,-0.2965451879696508,2.5892491669822544,0.0004705146390320929,-1.6711048905991701
2028,33800001762,35950001874,-0.2973643996909239,2.580931677150461,0.00047167519681821403,-1.669638755802288
2029,33816668430,35966668542,-0.29817376681909624,2.5726754496383277,0.00047228375289353874,-1.668221392280609
2030,33833335098,35983335210,-0.29896811928052586,2.5644130060146066,0.0004737775478748174,-1.6665758890312827
2031,33850001765,36000001877,-0.29974864890895575,2.5561462549943728,0.00047493656893690564,-1.6648897925099693
2032,33866668433,36016668545,-0.3005153536301182,2.547876388669727,0.00047620784822645406,-1.663243573264208
2033,33883335100,36033335212,-0.3012691872198332,2.5396036465532283,0.0004773544744564424,-1.6616428073375256
2034,33900001768,36050001880,-0.3020103867194524,2.531328982592095,0.00047855563648834004,-1.660085314434717
2035,33916668435,36066668547,-0.3027389532557691,2.5230516815310655,0.0004796176207470517,-1.6585737753054624
2036,33933335103,36083335215,-0.30345560172985464,2.514771744190733,0.00048076507493655313,-1.657112816760575
2037,33950001770,36100001882,-0.3041615244587565,2.5064889335203406,0.0004820296860436307,-1.655691842076546
2038,33966668438,36116668550,-0.3048550490721093,2.4982068238815,0.00048299157769823587,-1.6543325055831444
2039,33983335105,36133335217,-0.3055378474874268,2.4899223177494445,0.0004840110208478134,-1.6530178809756664
2040,34000001773,36150001885,-0.30621087387716495,2.481634939381462,0.0004851193260501969,-1.6517331103731283
2041,34016668440,36166668552,-0.3068734116139508,2.473346356885918,0.0004859726334777713,-1.6504998716969508
2042,34033335108,36183335220,-0.3075254599911805,2.4650565702628002,0.00048701797740790674,-1.6492984012095306
2043,34050001775,36200001887,-0.3081689291073944,2.4567636743530055,0.00048790074866863353,-1.648131035604434
2044,34066668443,36216668555,-0.3088021447930553,2.448471005099689,0.0004895123718629987,-1.647012801151509
2045,34083335111,36233335223,-0.3094272578730667,2.4401766576173194,0.000490038302701388,-1.6459286381200549
2046,34100001778,36250001890,-0.3100437883823425,2.431881346614059,0.0004909380981679177,-1.6448771434128742
2047,34116668446,36266668558,-0.31065221474588534,2.4235841189632925,0.0004918995896831983,-1.6438495385056868
2048,34133335113,36283335225,-0.31125205837759107,2.415286643046912,0.0004928177125559754,-1.6428644735499596
2049,34150001781,36300001893,-0.3118437968780912,2.4069879657382907,0.0004939018381971247,-1.6419010998040482
2050,34166668448,36316668560,-0.31242695325914427,2.3986890401640655,0.0004945551654887171,-1.6409803608777749
2051,34183335116,36333335228,-0.31300343474420494,2.390389153257219,0.0004953767562531189,-1.6400776448747623
2052,34200001783,36350001895,-0.3135730019623387,2.38208925841791,0.0004962768250751842,-1.6392089948595052
2053,34216668451,36366668563,-0.3141347027029257,2.3737881624598955,0.0004971942620949285,-1.6383517410074957
2054,34233335118,36383335230,-0.3146906837761096,2.3654849141712857,0.0004981622629979576,-1.6375241852540607
2055,34250001786,36400001898,-0.3152392735759074,2.3571821342399972,0.0004989695691149045,-1.6367262190723824
2056,34266668453,36416668565,-0.3157819035783205,2.348878632215112,0.0004998717631309131,-1.6359429819209168
2057,34283335121,36433335233,-0.31631762185537077,2.3405732149103913,0.000500628921475051,-1.635193149028054
2058,34300001789,36450001901,-0.31684809563651634,2.332267076332674,0.0005014522959983834,-1.6344546537388456
2059,34316668456,36466668568,-0.3173721318221094,2.323960930369557,0.000502459210287626,-1.6337468323314606
2060,34333335124,36483335236,-0.31789068605025633,2.3156538244414993,0.0005030998311923189,-1.633049897492375
2061,34350001791,36500001903,-0.31840327856628914,2.3073476653487996,0.0005038353370130662,-1.6323759887781972
2062,34366668459,36516668571,-0.31891062768054834,2.299039831309414,0.0005046370607175835,-1.6317192209999016
2063,34383335126,36533335238,-0.3194127318460512,2.2907317528338766,0.0005054453951786916,-1.631083551435409
2064,34400001794,36550001906,-0.3199091151884678,2.282422714119858,0.000506170181109154,-1.6304552214223815
2065,34416668461,36566668573,-0.320401683492929,2.27411319419245,0.0005074551816283554,-1.629855888344263
2066,34433335129,36583335241,-0.32088829262527685,2.2658039058451616,0.000507747284933776,-1.6292603142444888
2067,34450001796,36600001908,-0.32137037179504446,2.257494135463891,0.000508389856266539,-1.6286931168365504
2068,34466668464,36616668576,-0.32184839720631,2.249184598850973,0.0005092644389177744,-1.628129369649995
2069,34483335131,36633335243,-0.32232141550187954,2.2408755333307075,0.0005099969964764756,-1.627574014004729
2070,34500001799,36650001911,-0.32278990729124535,2.232563363173822,0.000510796905041101,-1.627035074597796
2071,34516668466,36666668578,-0.3232545839704319,2.22425190389568,0.0005113374632219008,-1.6265185027182285
2072,34533335134,36683335246,-0.32371449170740363,2.2159406775652926,0.0005120641987281455,-1.6260036018287163
2073,34550001802,36700001914,-0.32417010985642003,2.207627777382354,0.0005127692526830737,-1.6255112510071772
2074,34566668469,36716668581,-0.3246223904487816,2.1993146349515293,0.00051345412995021,-1.625017953275448
2075,34583335137,36733335249,-0.325070380788355,2.191000295504997,0.0005141918305266373,-1.6245531396103736
2076,34600001804,36750001916,-0.32551479383259224,2.1826869056291573,0.0005148791731442979,-1.6240847673792653
2077,34616668472,36766668584,-0.32595491449733055,2.174373987666561,0.0005157534463714535,-1.6236393115501049
2078,34633335139,36783335251,-0.3263914607760436,2.166059873508866,0.0005162942437661365,-1.623193756254538
2079,34650001807,36800001919,-0.32682395393753394,2.15774551628268,0.0005170074487612639,-1.622768505025763
2080,34666668474,36816668586,-0.32725406295044285,2.1494313947395907,0.0005175231699257512,-1.6223441501502471
2081,34683335142,36833335254,-0.32768011988404455,2.141115838035895,0.0005184199168175081,-1.62193583819409
2082,34700001809,36850001921,-0.32810283863792955,2.13280099275801,0.0005189984624653175,-1.6215300741281196
2083,34716668477,36866668589,-0.3285224588239033,2.1244854286689288,0.0005195423079901406,-1.6211411925280856
2084,34733335144,36883335256,-0.32893897860323257,2.1161703378607544,0.000520349474112838,-1.6207551937215785
2085,34750001812,36900001924,-0.32935216227334013,2.107854051131012,0.0005209129481136338,-1.6203855951950075
2086,34766668480,36916668592,-0.3297627218966468,2.099538715066088,0.0005216957921424729,-1.620015927225836
2087,34783335147,36933335259,-0.33017018253185254,2.0912233754452405,0.0005221906153460513,-1.619666130095711
2088,34800001815,36950001927,-0.3305728456976644,2.0829328258696282,0.000523095089120939,-1.619263022408492
2089,34816668482,36966668594,-0.33097365071104906,2.0746000740450357,0.0005235048857774122,-1.6190891059484926
2090,34833335150,36983335262,-0.33137584853276203,2.066300225603905,0.0005238870824714526,-1.6189460746020334
2091,34850001817,37000001929,-0.3317632410811375,2.058226142723025,0.0005259744199854844,-1.618402538807995
2092,34866668485,37016668597,-0.33216283483063297,2.04970313135634,0.0005257713487284584,-1.6179729503943008
2093,34883335152,37033335264,-0.3325540289483236,2.041435695238116,0.0005256742167125232,-1.617817022697839
2094,34900001820,37050001932,-0.33294215832351814,2.0331367843322083,0.0005264663103860607,-1.6174802198942357
2095,34916668487,37066668599,-0.3333279141236963,2.0248288107909302,0.0005271205414188857,-1.6171258649129292
2096,34933335155,37083335267,-0.3337112940428283,2.0165136819616567,0.0005277114121147422,-1.6168242178569596
2097,34950001822,37100001934,-0.3340925289252257,2.008197835415317,0.0005283584969634741,-1.61654399142845
2098,34966668490,37116668602,-0.3344716186857833,1.999881509570336,0.0005289425863983054,-1.6162581174030963
2099,34983335157,37133335269,-0.334848325953401,1.9915637504794916,0.0005294931075538728,-1.6159687300146877
2100,35000001825,37150001937,-0.3352231252309718,1.9832457507819448,0.0005306217588553898,-1.615690200470354
2101,35016668493,37166668605,-0.3355950651868993,1.9749277478020286,0.0005306730056300556,-1.6154114684901788
2102,35033335160,37183335272,-0.3359646209342572,1.9666090268315006,0.000531256926265028,-1.6151483817790702
2103,35050001828,37200001940,-0.3363322683891458,1.9582907805095457,0.0005320911506307804,-1.6148860810351988
2104,35066668495,37216668607,-0.33669753336397595,1.949972054615434,0.0005321914513114803,-1.6146333297242754
2105,35083335163,37233335275,-0.3370614856561978,1.9416309162891587,0.0007756855475146663,-1.6147076416641923
2106,35100001830,37250001942,-0.33742462972121,1.9334161380981005,0.0005337724372201607,-1.6140530924616014
2107,35116668498,37266668610,-0.3377837771550578,1.9250761861230936,0.0006486468557362629,-1.6139223330569328
2108,35133335165,37283335277,-0.3381410636970902,1.9168032272688902,0.0005346660150818139,-1.613476150315646
2109,35150001833,37300001945,-0.33849464718908034,1.908483057461112,0.000535150183269261,-1.61320356207371
2110,35166668500,37316668612,-0.33884632326541525,1.9001628854650678,0.0005356760400436696,-1.6129615071592338
2111,35183335168,37333335280,-0.3391975198059624,1.8918429513403394,0.0005377359603673772,-1.6127304933706272
2112,35200001835,37350001947,-0.3395449033112441,1.8835256354418022,0.00053683942009131,-1.612492025698022
2113,35216668503,37366668615,-0.339891095855824,1.8752052187360706,0.0005374758187652655,-1.612264763278149
2114,35233335171,37383335283,-0.34023490318658084,1.8668855145502712,0.000538242557893031,-1.6120502070688603
2115,35250001838,37400001950,-0.34057704198553995,1.8585662852865998,0.0005384106124796704,-1.6118293459856519
2116,35266668506,37416668618,-0.3409175126220114,1.8502461004345025,0.0005387846467813128,-1.6116233443622243
2117,35283335173,37433335285,-0.3412565516138346,1.8419263907780408,0.000539528947664561,-1.6114120265402458
2118,35300001841,37450001953,-0.34159344560158533,1.8336062018229404,0.0005401357474210135,-1.6112140847353773
2119,35316668508,37466668620,-0.34193033813813034,1.8252862512862427,0.0005414876038802722,-1.6110129777688256
2120,35333335176,37483335288,-0.3422660381547553,1.8169667762187258,0.0005427630694988634,-1.6108183048278444
2121,35350001843,37500001955,-0.3425974481456638,1.8086489651566242,0.0005418710830687483,-1.6106217980962974
2122,35366668511,37516668623,-0.34292838212782145,1.8003287693632033,0.000542185339738777,-1.6104383397463955
2123,35383335178,37533335290,-0.34325693159898707,1.7920085708344455,0.0005427044438539424,-1.6102503974895523
2124,35400001846,37550001958,-0.34358405076427895,1.7836881322460654,0.0005432659906924073,-1.610064257407333
2125,35416668513,37566668625,-0.3439099782158045,1.7753676922900263,0.0005435872349741235,-1.609882736469564
2126,35433335181,37583335293,-0.34423423675490417,1.7670470120008288,0.0005440697542646742,-1.6097035143798866
2127,35450001848,37600001960,-0.34455730319427336,1.758726091925539,0.000544729203416832,-1.6095272569911043
2128,35466668516,37616668628,-0.3448787005836689,1.7504056467723685,0.0005451177931646017,-1.609355123800783
2129,35483335184,37633335296,-0.3451989056849062,1.7420849618331027,0.0005458025219146108,-1.6091844635631283
2130,35500001851,37650001963,-0.3455176810599975,1.7337637984157974,0.0005463359789605359,-1.6090285232713837
2131,35516668519,37666668631,-0.34583526375940327,1.7254433488860972,0.0005467185390267549,-1.6088730707539873
2132,35533335186,37683335298,-0.34615165431197165,1.7171226595703033,0.0005473078312397393,-1.6087152872243664
2133,35550001854,37700001966,-0.34646685397137195,1.7088012536315837,0.0005476568221744066,-1.6085614648443751
2134,35566668521,37716668633,-0.3467810993078867,1.7004800850171478,0.0005482427235438064,-1.6084195559726158
2135,35583335189,37733335301,-0.3470934368936618,1.6921593910512935,0.0005487362023646689,-1.6082648853472943
2136,35600001856,37750001968,-0.3474048214953258,1.6838382191544645,0.0005491387677619576,-1.6081168269191917
2137,35616668524,37766668636,-0.34771501327087484,1.6755175227268115,0.0005496586571721061,-1.607972405628105
2138,35633335191,37783335303,-0.3480237748727621,1.6671963478211118,0.0005503103965871717,-1.6078273071165043
2139,35650001859,37800001971,-0.3483313451521831,1.6588749331293324,0.0005506473281587376,-1.6076964462251386
2140,35666668526,37816668638,-0.34863796152357207,1.6505535173434165,0.0005511317637357057,-1.607559613619061
2141,35683335194,37833335306,-0.3489433838425028,1.6422337691187898,0.0005516441143393403,-1.6074224574003464
2142,35700001862,37850001974,-0.3492473773645445,1.6339125887424324,0.0005521095029415194,-1.6072723427708475
2143,35716668529,37866668641,-0.34955017913104897,1.6255909301615614,0.0005527071184037128,-1.6071402781702244
2144,35733335197,37883335309,-0.34985226554363036,1.6172697475969426,0.0005530204807393267,-1.6070292608232835
2145,35750001864,37900001976,-0.3501536370133699,1.6089480873748765,0.0005534817247877274,-1.606901832259126
2146,35766668532,37916668644,-0.3504540546457376,1.6006264260586751,0.0005540457694137937,-1.6067805251646559
