t_ns,px,py,pz,qx,qy,qz,qw
1773764527027045803,-3.276569128036499,0.040921904146671295,2.638603448867798,0.0015042456798255444,0.999183714389801,-0.004344488959759474,-0.04013495519757271
1773764527084855005,-3.277994394302368,0.04028228670358658,2.6404013633728027,0.0020753999706357718,0.9991700053215027,-0.004707532934844494,-0.04040805250406265
1773764527120834661,-3.2779312133789062,0.041247714310884476,2.638645648956299,0.002217091852799058,0.9991725087165833,-0.00451594078913331,-0.04036026448011398
1773764527163800240,-3.2789928913116455,0.04144476726651192,2.639110565185547,0.0017474951455369592,0.9991787075996399,-0.0043808105401694775,-0.04024595394730568
1773764527215081598,-3.2794783115386963,0.038536932319402695,2.642462968826294,0.0020257665310055017,0.99918133020401,-0.004234600812196732,-0.0401831679046154
1773764527258782740,-3.2799017429351807,0.03946763277053833,2.6417176723480225,0.0018826746381819248,0.9991766810417175,-0.004418812692165375,-0.04028548672795296
1773764527322212023,-3.2819881439208984,0.03885483741760254,2.642582654953003,0.001959368819370866,0.9991825222969055,-0.004386527929455042,-0.04014024883508682
1773764527368332550,-3.2819230556488037,0.039530761539936066,2.641228675842285,0.002101031830534339,0.9991861581802368,-0.004459344316273928,-0.040034085512161255
1773764527401547848,-3.281317949295044,0.037815071642398834,2.6435129642486572,0.0009887540945783257,0.9991787075996399,-0.0038651996292173862,-0.0403238944709301
1773764527451715527,-3.2820398807525635,0.03732781857252121,2.645460605621338,0.0011636631097644567,0.9991818070411682,-0.003910878207534552,-0.04023832455277443
1773764527499610632,-3.283754348754883,0.03893793374300003,2.643296241760254,0.001789712579920888,0.9991831183433533,-0.004483028315007687,-0.040123216807842255
1773764527548638913,-3.285355567932129,0.03799013793468475,2.6450648307800293,0.0017553790239617229,0.9991779923439026,-0.00440260348841548,-0.04026105999946594
1773764527599305179,-3.2856311798095703,0.0391058623790741,2.642235517501831,0.0011109207989647985,0.9991813898086548,-0.003772710682824254,-0.040263570845127106
1773764527647601866,-3.286517858505249,0.039291806519031525,2.642179012298584,0.0010261967545375228,0.9991813898086548,-0.0038496272172778845,-0.04025833681225777
1773764527689615798,-3.286233901977539,0.03910248726606369,2.6426377296447754,0.0013013007119297981,0.9991747140884399,-0.004017335828393698,-0.04039956256747246
1773764527737518949,-3.2867510318756104,0.03934914618730545,2.6423940658569336,0.0015615510055795312,0.9991828799247742,-0.004083598498255014,-0.040180571377277374
1773764527782372544,-3.286763906478882,0.04041026532649994,2.640340566635132,0.0007392455008812249,0.9991854429244995,-0.0035700739827007055,-0.04018904268741608
1773764527827900474,-3.288156032562256,0.04036734998226166,2.6396310329437256,0.0011099097318947315,0.9991809725761414,-0.003708043834194541,-0.040279436856508255
1773764527878672373,-3.2892889976501465,0.04034300893545151,2.63957142829895,0.0008561398135498166,0.999186635017395,-0.003623523283749819,-0.04015103355050087
1773764527926054623,-3.2884180545806885,0.040039025247097015,2.639418601989746,0.0006321875262074172,0.9991912841796875,-0.003246687352657318,-0.04007317125797272
1773764527976206281,-3.288733959197998,0.039944812655448914,2.638956069946289,0.00046904661576263607,0.9991888999938965,-0.0030646815430372953,-0.040149688720703125
1773764528023987647,-3.289302110671997,0.04073154553771019,2.637622117996216,0.000685373495798558,0.99918532371521,-0.0031762367580085993,-0.04022601246833801
1773764528068781066,-3.289335250854492,0.04146871343255043,2.637338161468506,0.0006573036080226302,0.9991901516914368,-0.0031159690115600824,-0.04011143371462822
1773764528113393828,-3.2888259887695312,0.04117020592093468,2.6371512413024902,0.0002803888637572527,0.9991810917854309,-0.002821269677951932,-0.0403621606528759
1773764528163466062,-3.2899951934814453,0.03982511907815933,2.638641357421875,0.00017513701459392905,0.9991763234138489,-0.0028038755990564823,-0.04048268496990204
1773764528213751947,-3.290351629257202,0.039854083210229874,2.6394076347351074,0.0003213001473341137,0.9991836547851562,-0.0029915631748735905,-0.040287114679813385
1773764528256085202,-3.2916111946105957,0.04203921556472778,2.6380982398986816,0.0010746121406555176,0.9991903305053711,-0.003688642755150795,-0.04004977270960808
1773764528303789059,-3.292104959487915,0.04103442281484604,2.6384546756744385,0.0009787046583369374,0.9991843700408936,-0.0033802511170506477,-0.04022705927491188
1773764528356268135,-3.292811870574951,0.04154828563332558,2.637932538986206,0.0007460075430572033,0.999194324016571,-0.0032999871764332056,-0.03999081254005432
1773764528401446082,-3.2927114963531494,0.03828282281756401,2.6416618824005127,-2.1099329387652688e-05,0.9991938471794128,-0.0025169621221721172,-0.040066879242658615
1773764528448271903,-3.292844295501709,0.03940762206912041,2.6407864093780518,0.0006413221708498895,0.9991858601570129,-0.003155033802613616,-0.040216077119112015
1773764528495482312,-3.293097734451294,0.040189240127801895,2.6379451751708984,-0.0001705091563053429,0.9991961717605591,-0.0027010890189558268,-0.03999626263976097
1773764528544792394,-3.2982356548309326,0.041162531822919846,2.6373353004455566,0.0004626062582246959,0.9992156624794006,-0.0031533651053905487,-0.039471711963415146
1773764528591363676,-3.2984933853149414,0.04020091891288757,2.6400396823883057,0.0008976314566098154,0.9991961121559143,-0.0036480023991316557,-0.039913393557071686
1773764528635375454,-3.298511505126953,0.03879520669579506,2.641801118850708,0.0007947125122882426,0.9991844892501831,-0.0032597628887742758,-0.040237948298454285
1773764528684876081,-3.2967476844787598,0.03552219644188881,2.646423101425171,0.000626291788648814,0.9991865158081055,-0.0030947832856327295,-0.040203846991062164
1773764528732752609,-3.2974765300750732,0.03505542874336243,2.645353078842163,-0.00013306782057043165,0.9991903305053711,-0.0023561883717775345,-0.04016388580203056
1773764528779479180,-3.2979836463928223,0.03650221601128578,2.6453874111175537,0.00041476491605862975,0.999187171459198,-0.0028781385626643896,-0.04020627215504646
1773764528830045122,-3.299827814102173,0.036782197654247284,2.645993947982788,0.0007840106263756752,0.9991877675056458,-0.0032564501743763685,-0.04015703871846199
1773764528876941890,-3.2988173961639404,0.036549851298332214,2.645092725753784,0.0004400693578645587,0.9991858601570129,-0.002915611956268549,-0.04023617133498192
1773764528928160155,-3.2985424995422363,0.03628213703632355,2.6457436084747314,1.2027276170556433e-05,0.9991874098777771,-0.0026564435102045536,-0.040216781198978424
1773764528972051040,-3.298935890197754,0.03563299775123596,2.6453092098236084,-0.000719974166713655,0.9991870522499084,-0.0017367908731102943,-0.04027050361037254
1773764529025366301,-3.3002185821533203,0.03644385188817978,2.6451895236968994,0.00035384666989557445,0.9991858601570129,-0.0025370854418724775,-0.04026317223906517
1773764529072222810,-3.2999014854431152,0.037418611347675323,2.642953634262085,-0.00030246053938753903,0.9991780519485474,-0.002034552861005068,-0.04048461094498634
1773764529119503604,-3.303346872329712,0.03729004040360451,2.646106243133545,0.0012963522458449006,0.9991902709007263,-0.003532686736434698,-0.04005740210413933
1773764529168692422,-3.3036513328552246,0.03774753212928772,2.645709276199341,0.0012820982374250889,0.9991956949234009,-0.003786101471632719,-0.03989999368786812
1773764529213302227,-3.3039848804473877,0.037675611674785614,2.6452383995056152,0.00155167980119586,0.9992029070854187,-0.003811698639765382,-0.039706744253635406
1773764529262757125,-3.304015636444092,0.03758934885263443,2.6452414989471436,0.0011582545703276992,0.9992074370384216,-0.0034902014303952456,-0.03963572531938553
1773764529310126198,-3.304499387741089,0.03765217214822769,2.6450352668762207,0.0011112791253253818,0.999212920665741,-0.003466590540483594,-0.03950085863471031
1773764529357319835,-3.307668924331665,0.03399068862199783,2.6485488414764404,0.0002844500122591853,0.9992181062698364,-0.0024121238384395838,-0.03946226090192795
1773764529418511579,-3.305802345275879,0.03560308739542961,2.6459531784057617,0.0003901451709680259,0.9992146492004395,-0.002686871215701103,-0.03953215852379799
1773764529452014307,-3.3079147338867188,0.038050998002290726,2.6433839797973633,0.0005835251649841666,0.9992232918739319,-0.0030706687830388546,-0.0392826609313488
1773764529499544179,-3.3075482845306396,0.0374048575758934,2.643364667892456,0.00015535230340901762,0.9992099404335022,-0.002403509570285678,-0.03967103734612465
1773764529549816106,-3.310669422149658,0.03653724491596222,2.6459250450134277,0.0006533749983645976,0.9992405772209167,-0.0029873528983443975,-0.038844864815473557
1773764529595017067,-3.3084187507629395,0.034843333065509796,2.6460413932800293,-0.001152000273577869,0.9992130994796753,-0.0010383672779425979,-0.03963470831513405
1773764529643620811,-3.3098528385162354,0.03778833523392677,2.6428942680358887,-0.0003830853966064751,0.999215304851532,-0.0021266944240778685,-0.03954891860485077
1773764529691229654,-3.3104875087738037,0.03648483753204346,2.645019054412842,-0.00029850794817321,0.9992274045944214,-0.0020286894869059324,-0.03924744576215744
1773764529738563941,-3.3090767860412598,0.037188299000263214,2.6432220935821533,-0.0015941787278279662,0.9992159605026245,-0.0013425362994894385,-0.03953661769628525
1773764529794310720,-3.310053825378418,0.035301029682159424,2.64817214012146,0.0007109284051693976,0.9992049336433411,-0.0032664905302226543,-0.03972851112484932
1773764529836291577,-3.311785936355591,0.03621328994631767,2.648009777069092,0.0010872350540012121,0.9992169737815857,-0.0036349105648696423,-0.03938303887844086
1773764529882245103,-3.311384439468384,0.03762209787964821,2.645573616027832,0.0012318528024479747,0.9992080330848694,-0.003519495716318488,-0.03961643949151039
1773764529929937607,-3.312547206878662,0.037887901067733765,2.644423007965088,0.000908928457647562,0.9992099404335022,-0.0033526078332215548,-0.03959172964096069
1773764529979482077,-3.3146517276763916,0.04005686566233635,2.6428616046905518,0.0016818430740386248,0.999222457408905,-0.004051561001688242,-0.039182525128126144
1773764530022018270,-3.314828395843506,0.03925376385450363,2.6448874473571777,0.001908902428112924,0.9992356896400452,-0.004333138465881348,-0.03880186378955841
1773764530070253847,-3.314563274383545,0.03912397101521492,2.642317295074463,0.0006360652623698115,0.9992260932922363,-0.003103060880675912,-0.03920700401067734
1773764530115521634,-3.3162803649902344,0.04049102962017059,2.642570734024048,0.0014426952693611383,0.9992430806159973,-0.004111542832106352,-0.038655634969472885
1773764530168208247,-3.315885543823242,0.03993827477097511,2.641235589981079,0.000988994725048542,0.9992374181747437,-0.0034149063285440207,-0.03888365253806114
1773764530214483479,-3.3168890476226807,0.03981408476829529,2.6422789096832275,0.001136987004429102,0.9992374181747437,-0.003582210745662451,-0.038865409791469574
1773764530264682665,-3.3180735111236572,0.03886716067790985,2.6441285610198975,0.0007686917670071125,0.9992362260818481,-0.003288061823695898,-0.03893041983246803
1773764530322206415,-3.318577766418457,0.039537712931632996,2.6424062252044678,0.0005760439089499414,0.9992318153381348,-0.0029189721681177616,-0.03907608240842819
1773764530360798896,-3.321411371231079,0.039585284888744354,2.6441235542297363,0.0016836603172123432,0.9992528557777405,-0.0038948410656303167,-0.03841553255915642
1773764530405260275,-3.3201348781585693,0.038249898701906204,2.6443722248077393,0.0011894416529685259,0.9992396831512451,-0.0033096252009272575,-0.038828302174806595
1773764530456552971,-3.3204894065856934,0.03978748619556427,2.644298553466797,0.0021846427116543055,0.9992436170578003,-0.00460719084367156,-0.03855077549815178
1773764530504634341,-3.3213603496551514,0.041091740131378174,2.6430182456970215,0.002299064304679632,0.9992330074310303,-0.004784304182976484,-0.0387980118393898
1773764530553328568,-3.320049524307251,0.039867181330919266,2.642552137374878,0.0014309120597317815,0.9992367029190063,-0.00391343655064702,-0.03884193301200867
1773764530600777684,-3.322458028793335,0.040175795555114746,2.6439054012298584,0.001688996097072959,0.9992426037788391,-0.004244543612003326,-0.038643911480903625
1773764530646843133,-3.3236167430877686,0.03984806314110756,2.644038677215576,0.0019785696640610695,0.9992429614067078,-0.004127177409827709,-0.03863387182354927
1773764530702895909,-3.323688268661499,0.041101858019828796,2.6423392295837402,0.001077122869901359,0.9992458820343018,-0.004000767134130001,-0.03860685974359512
1773764530741914518,-3.321742296218872,0.04044250398874283,2.6409826278686523,-0.00017618948186282068,0.9992411732673645,-0.002560734050348401,-0.03886501491069794
1773764530788094417,-3.3242409229278564,0.04072476923465729,2.6424906253814697,0.0010168395237997174,0.999245285987854,-0.0036448570899665356,-0.038659315556287766
1773764530835055596,-3.3249852657318115,0.03952670469880104,2.6429426670074463,0.0006616201135329902,0.9992502331733704,-0.002999597694724798,-0.03859586641192436
1773764530895097932,-3.327434539794922,0.040608011186122894,2.6439452171325684,0.002248064149171114,0.9992403984069824,-0.004576163832098246,-0.03863496333360672
1773764530934461233,-3.328788995742798,0.04150238633155823,2.6429483890533447,0.002475877059623599,0.9992527365684509,-0.004959220066666603,-0.03825395181775093
1773764530983145580,-3.3283092975616455,0.0400683656334877,2.644770383834839,0.0020619211718440056,0.9992402195930481,-0.004539869260042906,-0.03865432366728783
1773764531032721239,-3.3313345909118652,0.04091798514127731,2.6435794830322266,0.0018588723614811897,0.9992414116859436,-0.004546177573502064,-0.03863250091671944
1773764531083170284,-3.3316853046417236,0.040142253041267395,2.6450138092041016,0.0022122475784271955,0.9992438554763794,-0.004976370371878147,-0.03849717229604721
1773764531130409867,-3.3331611156463623,0.04098488762974739,2.644639730453491,0.002582889748737216,0.9992504119873047,-0.005430283024907112,-0.03824220225214958
1773764531178328684,-3.3323254585266113,0.04086099565029144,2.644111394882202,0.002262331545352936,0.9992446899414062,-0.00500510074198246,-0.038469281047582626
1773764531220194338,-3.3324973583221436,0.039494212716817856,2.6458826065063477,0.0014081570552662015,0.9992514848709106,-0.004150797612965107,-0.03843630850315094
1773764531275235180,-3.331918239593506,0.039799388498067856,2.6449012756347656,0.0007738390704616904,0.9992448687553406,-0.003882003016769886,-0.03865216299891472
1773764531321954955,-3.3313446044921875,0.038259733468294144,2.6468346118927,0.0008765679667703807,0.9992443323135376,-0.0034290291368961334,-0.038707148283720016
1773764531370015825,-3.333003282546997,0.03846753388643265,2.6472737789154053,0.0017738760216161609,0.9992307424545288,-0.004285374656319618,-0.03894070163369179
1773764531414099388,-3.3352441787719727,0.03959179297089577,2.6454975605010986,0.0021686225663870573,0.9992429614067078,-0.0046109389513731,-0.03856869786977768
1773764531461005260,-3.335089683532715,0.03811810910701752,2.648078441619873,0.0021516114939004183,0.9992486834526062,-0.004370246082544327,-0.03844967484474182
1773764531506633098,-3.33528995513916,0.04030232131481171,2.643728017807007,0.001413323450833559,0.9992530345916748,-0.003950498532503843,-0.0384172648191452
1773764531555870757,-3.3359336853027344,0.04009788855910301,2.644622564315796,0.0018502353923395276,0.999252438545227,-0.004188199061900377,-0.03838563337922096
1773764531609025237,-3.337508201599121,0.04048088937997818,2.645411729812622,0.00219584908336401,0.9992494583129883,-0.004638252314180136,-0.03839583694934845
1773764531653631774,-3.3373398780822754,0.03991351276636124,2.6461071968078613,0.0023207454942166805,0.9992479681968689,-0.004757561255246401,-0.038412466645240784
1773764531701554809,-3.3384101390838623,0.04122884199023247,2.644256114959717,0.002643920946866274,0.999244749546051,-0.005327465012669563,-0.03839968144893646
1773764531748211382,-3.3384931087493896,0.04131157696247101,2.645373582839966,0.00315780658274889,0.9992499947547913,-0.005505976267158985,-0.03819965198636055
1773764531795767443,-3.3374640941619873,0.04220455139875412,2.642660140991211,0.00208200397901237,0.9992526769638062,-0.0047388505190610886,-0.03830695524811745
1773764531852237308,-3.338841438293457,0.043091077357530594,2.6422290802001953,0.002546798437833786,0.9992486834526062,-0.005185483954846859,-0.038324516266584396
1773764531890164561,-3.337357759475708,0.0411372072994709,2.642914295196533,0.0010070102289319038,0.9992363452911377,-0.003557227086275816,-0.03889799490571022
1773764531946078269,-3.33840012550354,0.04014134779572487,2.6443240642547607,0.0014052698388695717,0.9992416501045227,-0.0037804576568305492,-0.03872774541378021
1773764531991852538,-3.3377761840820312,0.040287408977746964,2.6446049213409424,0.0011533584911376238,0.9992467761039734,-0.00356253981590271,-0.03862503170967102
1773764532038750534,-3.3381876945495605,0.03922772407531738,2.6450629234313965,0.0010110428556799889,0.9992536902427673,-0.003380080685019493,-0.038465715944767
1773764532089923939,-3.3382134437561035,0.04115094989538193,2.641676425933838,0.0005693056154996157,0.9992558360099792,-0.0029411064460873604,-0.03845522552728653
1773764532134424191,-3.3398194313049316,0.04163818061351776,2.6405110359191895,0.00024856883101165295,0.9992685914039612,-0.0027831541374325752,-0.038137782365083694
1773764532182565945,-3.341355323791504,0.03993387147784233,2.6429429054260254,-0.000691756431479007,0.9992726445198059,-0.0020088364835828543,-0.038075871765613556
1773764532231889709,-3.3429477214813232,0.041144996881484985,2.6409716606140137,-0.00030691406573168933,0.9992742538452148,-0.002199154580011964,-0.0380263514816761
1773764532277921953,-3.345716714859009,0.04300369694828987,2.6415019035339355,0.0011803120141848922,0.9993082284927368,-0.003805891377851367,-0.03697619587182999
1773764532327911645,-3.3463902473449707,0.042401283979415894,2.6424810886383057,0.0003609772538766265,0.9993111491203308,-0.00321951718069613,-0.03696981072425842
1773764532377680453,-3.344554901123047,0.03978961333632469,2.643825054168701,0.00019316302496008575,0.9992927312850952,-0.003041634103283286,-0.03748065605759621
1773764532424600502,-3.3446624279022217,0.04088980332016945,2.6428680419921875,0.001200087950564921,0.9992753267288208,-0.003296846989542246,-0.03790203109383583
1773764532466541750,-3.3451173305511475,0.0396977961063385,2.644887685775757,0.0004089285503141582,0.9993040561676025,-0.003066127886995673,-0.03717287257313728
1773764532512675098,-3.3459808826446533,0.04060493782162666,2.6429615020751953,0.0006235743057914078,0.9992853999137878,-0.002985782688483596,-0.037677183747291565
1773764532562884312,-3.348118543624878,0.041146017611026764,2.641674280166626,0.0007564064580947161,0.9993236064910889,-0.0028784240130335093,-0.036652952432632446
1773764532606897038,-3.3453688621520996,0.03750960901379585,2.647705316543579,0.00010334767284803092,0.9992786645889282,-0.002743246965110302,-0.03787695989012718
1773764532655637151,-3.346059560775757,0.03656015545129776,2.648832321166992,-0.00017283778288401663,0.999274730682373,-0.0025321634020656347,-0.03799609839916229
1773764532707119499,-3.345665454864502,0.03790077194571495,2.6474690437316895,-0.0007254681549966335,0.9992807507514954,-0.00272752926684916,-0.037815727293491364
1773764532755678425,-3.3456897735595703,0.03179915249347687,2.6560702323913574,0.0007039625779725611,0.9992765188217163,-0.0024743028916418552,-0.037945687770843506
1773764532803019712,-3.3472352027893066,0.030627859756350517,2.6568312644958496,-0.00018243301019538194,0.9992933869361877,-0.002131433691829443,-0.03752513602375984
1773764532845535223,-3.346548557281494,0.031659096479415894,2.6565494537353516,8.860988600645214e-05,0.9992825388908386,-0.0023316792212426662,-0.037802163511514664
1773764532892723697,-3.349381685256958,0.036792293190956116,2.6491587162017822,0.00013836966536473483,0.9992884397506714,-0.0026662955060601234,-0.03762281686067581
1773764532942425867,-3.3515491485595703,0.04171766713261604,2.642240285873413,0.00028499343898147345,0.9993083477020264,-0.002963753417134285,-0.0370672345161438
1773764532990082530,-3.351146697998047,0.04072731360793114,2.642218828201294,-3.428730633459054e-05,0.9993176460266113,-0.002704589394852519,-0.036835864186286926
1773764533047999331,-3.3545620441436768,0.04264725372195244,2.641770839691162,0.0003416352847125381,0.9993395209312439,-0.0034500097390264273,-0.036173634231090546
1773764533091230346,-3.357963800430298,0.04227143153548241,2.6434240341186523,0.0010675265220925212,0.9993930459022522,-0.003846942912787199,-0.03460689261555672
1773764533141695269,-3.3551158905029297,0.039077967405319214,2.6467151641845703,0.0005861205281689763,0.9993693828582764,-0.003000301541760564,-0.03537688031792641
1773764533188081873,-3.3560755252838135,0.03885236382484436,2.648606300354004,0.0003906472702510655,0.9993773102760315,-0.0031499522738158703,-0.03514062985777855
1773764533239246299,-3.358086347579956,0.03823625296354294,2.6505346298217773,0.0014766308013349771,0.9993886351585388,-0.003326414618641138,-0.03477313369512558
1773764533284066305,-3.3564977645874023,0.03777188062667847,2.649329423904419,0.0006698345532640815,0.9993539452552795,-0.0031384292524307966,-0.035797227174043655
1773764533333985581,-3.35581636428833,0.038444142788648605,2.648207187652588,0.0009231847361661494,0.9993476867675781,-0.0029921969398856163,-0.035975418984889984
1773764533387125881,-3.358170986175537,0.03734385222196579,2.6504759788513184,0.0015146052464842796,0.9993542432785034,-0.002936674514785409,-0.03577937185764313
1773764533434234401,-3.35846209526062,0.03820553421974182,2.649777412414551,0.0020233020186424255,0.999348521232605,-0.0031979097984731197,-0.03589276969432831
1773764533483934095,-3.3595216274261475,0.03680194169282913,2.651024580001831,0.0010793283581733704,0.9993419051170349,-0.002805545227602124,-0.03614848852157593
1773764533531486437,-3.3606390953063965,0.03779102861881256,2.648340940475464,0.000822395202703774,0.9993815422058105,-0.0023345453664660454,-0.03507721796631813
1773764533576880434,-3.361985921859741,0.037123631685972214,2.650421380996704,0.0022089979611337185,0.9993751049041748,-0.0027118150610476732,-0.035173505544662476
1773764533624550602,-3.363034725189209,0.03707077354192734,2.6500887870788574,0.0014273100532591343,0.9993930459022522,-0.002631678944453597,-0.034707605838775635
1773764533670034532,-3.364736318588257,0.037641167640686035,2.648662567138672,0.0023631188087165356,0.9994179010391235,-0.0026908947620540857,-0.033927008509635925
1773764533723473285,-3.3644790649414062,0.03579830378293991,2.6519646644592285,0.002798045752570033,0.9994421005249023,-0.0021295989863574505,-0.03321286290884018
1773764533768994758,-3.363386631011963,0.035093437880277634,2.652503490447998,0.0029093828052282333,0.9994617700576782,-0.0022922297939658165,-0.032596390694379807
1773764533821545075,-3.3653855323791504,0.0367368645966053,2.6507508754730225,0.0037410936783999205,0.9995571970939636,-0.0029100754763931036,-0.029377060011029243
1773764533863042150,-3.3648650646209717,0.03458089381456375,2.6557376384735107,0.00472654402256012,0.9996371865272522,-0.003170969896018505,-0.026327405124902725
1773764533918922702,-3.3648602962493896,0.032876111567020416,2.6570985317230225,0.008242364041507244,0.9996676445007324,-0.002626626519486308,-0.0242854505777359
1773764533962042273,-3.363926410675049,0.031217671930789948,2.660210609436035,0.008328935131430626,0.9997454285621643,-0.002165416022762656,-0.02085609920322895
1773764534007091869,-3.366460084915161,0.030769307166337967,2.6598010063171387,0.008587202057242393,0.9998031854629517,-0.0019175586057826877,-0.01778036169707775
1773764534058418656,-3.3630025386810303,0.033691663295030594,2.6568567752838135,0.0058710286393761635,0.9998840093612671,-0.002088447567075491,-0.013901792466640472
1773764534103146654,-3.363726854324341,0.03730130195617676,2.6512162685394287,0.0057785590179264545,0.9999347925186157,-0.0028874585404992104,-0.009417792782187462
1773764534159804638,-3.3667469024658203,0.038907259702682495,2.6502726078033447,0.007926725782454014,0.999951958656311,-0.0035860587377101183,-0.004515921231359243
1773764534215443955,-3.368739128112793,0.0393502414226532,2.6516518592834473,0.008965632878243923,0.9999528527259827,-0.0035822836216539145,-0.0010399192105978727
1773764534255184988,-3.3724277019500732,0.04033518582582474,2.651155948638916,0.011919884011149406,0.9999046921730042,-0.005288043525069952,0.00453258166089654
1773764534303886305,-3.3700127601623535,0.0389874130487442,2.6520280838012695,0.0076214964501559734,0.9999269843101501,-0.004449119325727224,0.008252453990280628
1773764534352873340,-3.370269536972046,0.028295831754803658,2.6507728099823,0.005736059974879026,0.9999116659164429,-0.002451822394505143,0.011739100329577923
1773764534400375143,-3.3600358963012695,0.03543464094400406,2.6373167037963867,0.004183955490589142,0.9998796582221985,-0.0026368647813796997,0.014707314781844616
1773764534447100396,-3.3645055294036865,0.03038208931684494,2.6436736583709717,0.00423799641430378,0.999790370464325,-0.0025964854285120964,0.019862961024045944
1773764534498554488,-3.3882646560668945,0.009066248312592506,2.671055793762207,0.004686174914240837,0.9996102452278137,-0.0006623216904699802,0.02751380018889904
1773764534554272416,-3.4018874168395996,0.00011591054499149323,2.6836445331573486,0.004627545829862356,0.999396562576294,-0.00015075311239343137,0.034425750374794006
1773764534594262327,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534651869803,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534691110225,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534739547234,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534791415622,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534837674178,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534890636155,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534944817644,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764534992279691,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535031614293,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535082144510,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535130632296,-3.332606315612793,0.03509087115526199,2.6125001907348633,0.006628037896007299,0.996238648891449,-0.0039398400112986565,0.08630795031785965
1773764535177522304,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535226551299,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535285491733,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535322561647,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535371542699,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535423089398,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535467945561,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535516561042,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535564303517,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535610875194,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535660700918,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535709756203,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535758571278,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535807249950,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535853206265,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535900957877,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764535964147020,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536002523201,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536052603784,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536101883950,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536152223119,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536202307009,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536252384997,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536299305102,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536351472240,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536399900481,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536447243047,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536498576145,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536546994787,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536591733022,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536638634992,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536694882265,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536742700394,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536792403683,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536842773040,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536892085939,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536936402345,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764536985556449,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764537035920295,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764537080560872,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764537129996897,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764537179066879,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764537228164503,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1773764537275534872,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
